# year,dir,winners_rank,path,created_by,prog,filetype,winners_show,display_via,winners_text,ext
2013,endoh4,200,solids/johnson-solid/j35-elongated-triangular-orthobicupola.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j36-elongated-triangular-gyrobicupola.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j37-elongated-square-gyrobicupola.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j38-elongated-pentagonal-orthobicupola.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j39-elongated-pentagonal-gyrobicupola.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j40-elongated-pentagonal-orthocupolarotunda.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j41-elongated-pentagonal-gyrocupolarotunda.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j42-elongated-pentagonal-orthobirotunda.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j43-elongated-pentagonal-gyrobirotunda.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j44-gyroelongated-triangular-bicupola.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j45-gyroelongated-square-bicupola.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j46-gyroelongated-pentagonal-bicupola.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j47-gyroelongated-pentagonal-cupolarotunda.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j48-gyroelongated-pentagonal-birotunda.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j49-augmented-triangular-prism.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j50-biaugmented-triangular-prism.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j51-triaugmented-triangular-prism.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j52-augmented-pentagonal-prism.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j53-biaugmented-pentagonal-prism.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j54-augmented-hexagonal-prism.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j55-parabiaugmented-hexagonal-prism.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j56-metabiaugmented-hexagonal-prism.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j57-triaugmented-hexagonal-prism.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j58-augmented-dodecahedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j59-parabiaugmented-dodecahedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j60-metabiaugmented-dodecahedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j61-triaugmented-dodecahedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j62-metabidiminished-icosahedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j63-tridiminished-icosahedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j64-augmented-tridiminished-icosahedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j65-augmented-truncated-tetrahedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j66-augmented-truncated-cube.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j67-biaugmented-truncated-cube.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j68-augmented-truncated-dodecahedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j69-parabiaugmented-truncated-dodecahedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j70-metabiaugmented-truncated-dodecahedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j71-triaugmented-truncated-dodecahedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j72-gyrate-rhombicosidodecahedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j73-parabigyrate-rhombicosidodecahedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j74-metabigyrate-rhombicosidodecahedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j75-trigyrate-rhombicosidodecahedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j76-diminished-rhombicosidodecahedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j77-paragyrate-diminished-rhombicosidodecahedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j78-metagyrate-diminished-rhombicosidodecahedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j79-bigyrate-diminished-rhombicosidodecahedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j80-parabidiminished-rhombicosidodecahedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j81-metabidiminished-rhombicosidodecahedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j82-gyrate-bidiminished-rhombicosidodecahedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j83-tridiminished-rhombicosidodecahedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j84-snub-disphenoid.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j85-snub-square-antiprism.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j86-sphenocorona.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j87-augmented-sphenocorona.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j88-sphenomegacorona.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j89-hebesphenomegacorona.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j90-disphenocingulum.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j91-bilunabirotunda.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/johnson-solid/j92-triangular-hebesphenorotunda.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/platonic-solid/p01-tetrahedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/platonic-solid/p02-cube.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/platonic-solid/p03-octahedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/platonic-solid/p04-dodecahedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/platonic-solid/p05-icosahedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/prism/p03-triangular-prism.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/prism/p05-pentagonal-prism.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/prism/p06-hexagonal-prism.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/prism/p07-heptagonal-prism.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/prism/p08-octagonal-prism.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/prism/p09-enneagonal-prism.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/prism/p10-decagonal-prism.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/trapezohedron/t04-tetragonal-trapezohedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/trapezohedron/t05-pentagonal-trapezohedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/trapezohedron/t06-hexagonal-trapezohedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/trapezohedron/t08-octagonal-trapezohedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,200,solids/trapezohedron/t10-decagonal-trapezohedron.txt,null,null,text,true,github,3D object coordinates ,txt
2013,endoh4,300,2013_endoh4.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2013,hou,null,README.md,null,null,markdown,false,null,null,md
2013,hou,null,doc/camera.png,null,null,image,false,null,documentation support image,png
2013,hou,null,doc/cosine.png,null,null,image,false,null,documentation support image,png
2013,hou,null,doc/draft.png,null,null,image,false,null,documentation support image,png
2013,hou,null,doc/example.md,null,null,markdown,false,null,null,md
2013,hou,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2013,hou,null,.winner.json,jwinner,null,json,false,null,null,json
2013,hou,10,index.html,readme2index,null,html,true,browser,click here first,html
2013,hou,20,hou.c,null,main,c,true,github,winning source,c
2013,hou,30,Makefile,null,null,makefile,true,github,how to compile,null
2013,hou,50,hou.orig.c,null,orig,c,true,github,original source,c
2013,hou,100,doc/example.html,md2html,null,html,true,browser,detailed information about entry,html
2013,hou,150,luna.jpg,null,null,image,true,browser,sample image data,jpg
2013,hou,150,old_default.jpg,null,null,image,true,browser,sample image data,jpg
2013,hou,150,old_default.scene,null,null,text,true,github,sample input,scene
2013,hou,150,otherroom.jpg,null,null,image,true,browser,sample image data,jpg
2013,hou,150,otherroom.scene,null,null,text,true,github,sample input,scene
2013,hou,300,2013_hou.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2013,mills,null,README.md,null,null,markdown,false,null,null,md
2013,mills,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2013,mills,null,.winner.json,jwinner,null,json,false,null,null,json
2013,mills,10,index.html,readme2index,null,html,true,browser,click here first,html
2013,mills,20,mills.c,null,main,c,true,github,winning source,c
2013,mills,30,Makefile,null,null,makefile,true,github,how to compile,null
2013,mills,50,mills.orig.c,null,orig,c,true,github,original source,c
2013,mills,300,2013_mills.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2013,misaka,null,README.md,null,null,markdown,false,null,null,md
2013,misaka,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2013,misaka,null,.winner.json,jwinner,null,json,false,null,null,json
2013,misaka,10,index.html,readme2index,null,html,true,browser,click here first,html
2013,misaka,20,misaka.c,null,main,c,true,github,winning source,c
2013,misaka,30,Makefile,null,null,makefile,true,github,how to compile,null
2013,misaka,50,misaka.orig.c,null,orig,c,true,github,original source,c
2013,misaka,100,bf.pl,null,null,perl,true,github,BF interpreter,pl
2013,misaka,200,spoiler.html,null,null,html,true,browser,SPOILER WARNING,html
2013,misaka,300,2013_misaka.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2013,morgan1,null,README.md,null,null,markdown,false,null,null,md
2013,morgan1,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2013,morgan1,null,.winner.json,jwinner,null,json,false,null,null,json
2013,morgan1,10,index.html,readme2index,null,html,true,browser,click here first,html
2013,morgan1,20,morgan1.c,null,main,c,true,github,winning source,c
2013,morgan1,30,Makefile,null,null,makefile,true,github,how to compile,null
2013,morgan1,50,morgan1.orig.c,null,orig,c,true,github,original source,c
2013,morgan1,300,2013_morgan1.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2013,morgan2,null,README.md,null,null,markdown,false,null,null,md
2013,morgan2,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2013,morgan2,null,.winner.json,jwinner,null,json,false,null,null,json
2013,morgan2,10,index.html,readme2index,null,html,true,browser,click here first,html
2013,morgan2,20,morgan2.c,null,main,c,true,github,winning source,c
2013,morgan2,30,Makefile,null,null,makefile,true,github,how to compile,null
2013,morgan2,50,morgan2.orig.c,null,orig,c,true,github,original source,c
2013,morgan2,300,2013_morgan2.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2013,robison,null,README.md,null,null,markdown,false,null,null,md
2013,robison,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2013,robison,null,.winner.json,jwinner,null,json,false,null,null,json
2013,robison,10,index.html,readme2index,null,html,true,browser,click here first,html
2013,robison,20,robison.c,null,main,c,true,github,winning source,c
2013,robison,30,Makefile,null,null,makefile,true,github,how to compile,null
2013,robison,50,robison.orig.c,null,orig,c,true,github,original source,c
2013,robison,300,2013_robison.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2014,birken,null,README.md,null,null,markdown,false,null,null,md
2014,birken,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2014,birken,null,.winner.json,jwinner,null,json,false,null,null,json
2014,birken,10,index.html,readme2index,null,html,true,browser,click here first,html
2014,birken,20,prog.c,null,main,c,true,github,winning source,c
2014,birken,30,Makefile,null,null,makefile,true,github,how to compile,null
2014,birken,50,prog.orig.c,null,orig,c,true,github,original source,c
2014,birken,300,2014_birken.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2014,deak,null,README.md,null,null,markdown,false,null,null,md
2014,deak,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2014,deak,null,.winner.json,jwinner,null,json,false,null,null,json
2014,deak,10,index.html,readme2index,null,html,true,browser,click here first,html
2014,deak,20,prog.c,null,main,c,true,github,winning source,c
2014,deak,30,Makefile,null,null,makefile,true,github,how to compile,null
2014,deak,50,prog.orig.c,null,orig,c,true,github,original source,c
2014,deak,300,2014_deak.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2014,endoh1,null,README.md,null,null,markdown,false,null,null,md
2014,endoh1,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2014,endoh1,null,read_me.md,null,null,markdown,false,null,null,md
2014,endoh1,null,.winner.json,jwinner,null,json,false,null,null,json
2014,endoh1,10,index.html,readme2index,null,html,true,browser,click here first,html
2014,endoh1,20,prog.c,null,main,c,true,github,winning source,c
2014,endoh1,30,Makefile,null,null,makefile,true,github,how to compile,null
2014,endoh1,50,prog.orig.c,null,orig,c,true,github,original source,c
2014,endoh1,100,Rakefile,null,null,ruby,true,github,Ruby makefile,null
2014,endoh1,100,read_me.html,md2html,null,html,true,browser,about the Q(uine)R code generator,html
2014,endoh1,150,alpha.rb,null,null,ruby,true,github,support program for Rakefile,rb
2014,endoh1,150,assemble.rb,null,null,ruby,true,github,support program for Rakefile,rb
2014,endoh1,150,ast-def.rb,null,null,ruby,true,github,support program for Rakefile,rb
2014,endoh1,150,gen-prog.rb,null,null,ruby,true,github,support program for Rakefile,rb
2014,endoh1,150,gen-table.rb,null,null,ruby,true,github,support program for Rakefile,rb
2014,endoh1,150,link.rb,null,null,ruby,true,github,support program for Rakefile,rb
2014,endoh1,150,machine.rb,null,null,ruby,true,github,support program for Rakefile,rb
2014,endoh1,150,parse.rb,null,null,ruby,true,github,support program for Rakefile,rb
2014,endoh1,150,prog-tmpl.c,null,null,c,true,github,source code template used by gen-prog,c
2014,endoh1,150,register.rb,null,null,ruby,true,github,support program for Rakefile,rb
2014,endoh1,150,serialize.rb,null,null,ruby,true,github,support program for Rakefile,rb
2014,endoh1,150,src.rb,null,null,ruby,true,github,support program for Rakefile,rb
2014,endoh1,150,tool.rb,null,null,ruby,true,github,support program for Rakefile,rb
2014,endoh1,150,vm.c,null,null,c,true,github,source code of the VM,c
2014,endoh1,300,2014_endoh1.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2014,endoh2,null,README.md,null,null,markdown,false,null,null,md
2014,endoh2,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2014,endoh2,null,.winner.json,jwinner,null,json,false,null,null,json
2014,endoh2,10,index.html,readme2index,null,html,true,browser,click here first,html
2014,endoh2,20,prog.c,null,main,c,true,github,winning source,c
2014,endoh2,30,Makefile,null,null,makefile,true,github,how to compile,null
2014,endoh2,50,prog.orig.c,null,orig,c,true,github,original source,c
2014,endoh2,300,2014_endoh2.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2014,maffiodo1,null,README.md,null,null,markdown,false,null,null,md
2014,maffiodo1,null,giana.rgba,null,null,binary,false,null,raw RGBA image,rgba
2014,maffiodo1,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2014,maffiodo1,null,mario.rgba,null,null,binary,false,null,raw RGBA image,rgba
2014,maffiodo1,null,.winner.json,jwinner,null,json,false,null,null,json
2014,maffiodo1,10,index.html,readme2index,null,html,true,browser,click here first,html
2014,maffiodo1,20,prog.c,null,main,c,true,github,winning source,c
2014,maffiodo1,30,Makefile,null,null,makefile,true,github,how to compile,null
2014,maffiodo1,50,prog.orig.c,null,orig,c,true,github,original source,c
2014,maffiodo1,100,screenshot-giana.png,null,null,image,true,browser,gameplay screenshot,png
2014,maffiodo1,100,screenshot-mario.png,null,null,image,true,browser,gameplay screenshot,png
2014,maffiodo1,150,giana8.wav,null,null,wav,true,browser,sound file for game,wav
2014,maffiodo1,150,giana.level,null,null,text,true,github,game level data,level
2014,maffiodo1,150,mario8.wav,null,null,wav,true,browser,sound file for game,wav
2014,maffiodo1,150,mario.level,null,null,text,true,github,game level data,level
2014,maffiodo1,300,2014_maffiodo1.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2014,maffiodo2,null,README.md,null,null,markdown,false,null,null,md
2014,maffiodo2,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2014,maffiodo2,null,image.rgb,null,null,null,false,null,sample input in the form of a raw RGB image,rgb
2014,maffiodo2,null,.winner.json,jwinner,null,json,false,null,null,json
2014,maffiodo2,10,index.html,readme2index,null,html,true,browser,click here first,html
2014,maffiodo2,20,prog.c,null,main,c,true,github,winning source,c
2014,maffiodo2,30,Makefile,null,null,makefile,true,github,how to compile,null
2014,maffiodo2,50,prog.orig.c,null,orig,c,true,github,original source,c
2014,maffiodo2,300,2014_maffiodo2.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2014,morgan,null,README.md,null,null,markdown,false,null,null,md
2014,morgan,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2014,morgan,null,.winner.json,jwinner,null,json,false,null,null,json
2014,morgan,10,index.html,readme2index,null,html,true,browser,click here first,html
2014,morgan,20,prog.c,null,main,c,true,github,winning source,c
2014,morgan,30,Makefile,null,null,makefile,true,github,how to compile,null
2014,morgan,50,prog.orig.c,null,orig,c,true,github,original source,c
2014,morgan,300,2014_morgan.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2014,sinon,null,README.md,null,null,markdown,false,null,null,md
2014,sinon,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2014,sinon,null,.winner.json,jwinner,null,json,false,null,null,json
2014,sinon,10,index.html,readme2index,null,html,true,browser,click here first,html
2014,sinon,20,prog.c,null,main,c,true,github,winning source,c
2014,sinon,30,Makefile,null,null,makefile,true,github,how to compile,null
2014,sinon,50,prog.orig.c,null,orig,c,true,github,original source,c
2014,sinon,100,glock.sh,null,null,shellscript,true,github,how to run,sh
2014,sinon,100,hecate.sh,null,null,shellscript,true,github,how to run,sh
2014,sinon,200,spoiler.html,null,null,html,true,browser,SPOILER WARNING,html
2014,sinon,300,2014_sinon.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2014,skeggs,null,README.md,null,null,markdown,false,null,null,md
2014,skeggs,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2014,skeggs,null,.winner.json,jwinner,null,json,false,null,null,json
2014,skeggs,10,index.html,readme2index,null,html,true,browser,click here first,html
2014,skeggs,20,prog.c,null,main,c,true,github,winning source,c
2014,skeggs,30,Makefile,null,null,makefile,true,github,how to compile,null
2014,skeggs,50,prog.orig.c,null,orig,c,true,github,original source,c
2014,skeggs,300,2014_skeggs.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2014,vik,null,README.md,null,null,markdown,false,null,null,md
2014,vik,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2014,vik,null,.winner.json,jwinner,null,json,false,null,null,json
2014,vik,10,index.html,readme2index,null,html,true,browser,click here first,html
2014,vik,20,prog.c,null,main,c,true,github,winning source,c
2014,vik,30,Makefile,null,null,makefile,true,github,how to compile,null
2014,vik,50,prog.orig.c,null,orig,c,true,github,original source,c
2014,vik,300,2014_vik.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2014,wiedijk,null,README.md,null,null,markdown,false,null,null,md
2014,wiedijk,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2014,wiedijk,null,.winner.json,jwinner,null,json,false,null,null,json
2014,wiedijk,10,index.html,readme2index,null,html,true,browser,click here first,html
2014,wiedijk,20,prog.c,null,main,c,true,github,winning source,c
2014,wiedijk,30,Makefile,null,null,makefile,true,github,how to compile,null
2014,wiedijk,50,prog.orig.c,null,orig,c,true,github,original source,c
2014,wiedijk,300,2014_wiedijk.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2015,burton,null,README.md,null,null,markdown,false,null,null,md
2015,burton,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2015,burton,null,spoilers.md,null,null,markdown,false,null,null,md
2015,burton,null,.winner.json,jwinner,null,json,false,null,null,json
2015,burton,10,index.html,readme2index,null,html,true,browser,click here first,html
2015,burton,20,prog.c,null,main,c,true,github,winning source,c
2015,burton,30,Makefile,null,null,makefile,true,github,how to compile,null
2015,burton,40,prog.alt.c,null,alt,c,true,github,alternative source,c
2015,burton,50,prog.orig.c,null,orig,c,true,github,original source,c
2015,burton,100,calc.man,null,null,man,true,github,man page for integer expression calculator,man
2015,burton,150,calc.1,null,null,man,true,github,man page for integer expression calculator,1
2015,burton,150,road.to.obscurity,null,null,text,true,github,notes on the development of the obfuscated calculator,obscurity
2015,burton,150,rule2.c,null,null,c,true,github,iocccsize reformatted to exactly 4096 octets,c
2015,burton,150,test32.out,null,null,text,true,github,test suite comparison data for 32-bit systems,out
2015,burton,150,test.in,null,null,text,true,github,test suite input data,in
2015,burton,150,test.out,null,null,text,true,github,test suite comparison data,out
2015,burton,200,spoilers.html,md2html,null,html,true,browser,SPOILER WARNING,html
2015,burton,200,src.doc.txt,null,null,text,true,github,SPOILER WARNING hints about the source,rot13
2015,burton,300,2015_burton.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2015,dogon,null,README.md,null,null,markdown,false,null,null,md
2015,dogon,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2015,dogon,null,.winner.json,jwinner,null,json,false,null,null,json
2015,dogon,10,index.html,readme2index,null,html,true,browser,click here first,html
2015,dogon,20,prog.c,null,main,c,true,github,winning source,c
2015,dogon,30,Makefile,null,null,makefile,true,github,how to compile,null
2015,dogon,50,prog.orig.c,null,orig,c,true,github,original source,c
2015,dogon,300,2015_dogon.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2015,duble,null,README.md,null,null,markdown,false,null,null,md
2015,duble,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2015,duble,null,.winner.json,jwinner,null,json,false,null,null,json
2015,duble,10,index.html,readme2index,null,html,true,browser,click here first,html
2015,duble,20,prog.c,null,main,c,true,github,winning source,c
2015,duble,30,Makefile,null,null,makefile,true,github,how to compile,null
2015,duble,40,prog.alt.c,null,alt,c,true,github,alternative source,c
2015,duble,50,prog.orig.c,null,orig,c,true,github,original source,c
2015,duble,100,codes.txt,null,null,text,true,github,show how each character is drawn,txt
2015,duble,100,lorem-ipsum.txt,null,null,text,true,github,sample input,txt
2015,duble,300,2015_duble.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2015,endoh1,null,README.md,null,null,markdown,false,null,null,md
2015,endoh1,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2015,endoh1,null,.winner.json,jwinner,null,json,false,null,null,json
2015,endoh1,10,index.html,readme2index,null,html,true,browser,click here first,html
2015,endoh1,20,prog.c,null,main,c,true,github,winning source,c
2015,endoh1,30,Makefile,null,null,makefile,true,github,how to compile,null
2015,endoh1,50,prog.orig.c,null,orig,c,true,github,original source,c
2015,endoh1,100,center.txt,null,null,text,true,github,sample input,txt
2015,endoh1,100,ioccc.txt,null,null,text,true,github,sample input,txt
2015,endoh1,100,line.txt,null,null,text,true,github,sample input,txt
2015,endoh1,300,2015_endoh1.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2015,endoh2,null,README.md,null,null,markdown,false,null,null,md
2015,endoh2,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2015,endoh2,null,.winner.json,jwinner,null,json,false,null,null,json
2015,endoh2,10,index.html,readme2index,null,html,true,browser,click here first,html
2015,endoh2,20,prog.c,null,main,c,true,github,winning source,c
2015,endoh2,30,Makefile,null,null,makefile,true,github,how to compile,null
2015,endoh2,50,prog.orig.c,null,orig,c,true,github,original source,c
2015,endoh2,300,2015_endoh2.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2015,endoh3,null,README.md,null,null,markdown,false,null,null,md
2015,endoh3,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2015,endoh3,null,.winner.json,jwinner,null,json,false,null,null,json
2015,endoh3,10,index.html,readme2index,null,html,true,browser,click here first,html
2015,endoh3,20,prog.c,null,main,c,true,github,winning source,c
2015,endoh3,30,Makefile,null,null,makefile,true,github,how to compile,null
2015,endoh3,50,prog.orig.c,null,orig,c,true,github,original source,c
2015,endoh3,150,ioccc.c,null,null,c,true,github,program as an array of shorts,c
2015,endoh3,150,mullender.c,null,null,c,true,github,copy of 1984/mullender.c,c
2015,endoh3,300,2015_endoh3.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2015,endoh4,null,README.md,null,null,markdown,false,null,null,md
2015,endoh4,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2015,endoh4,null,.winner.json,jwinner,null,json,false,null,null,json
2015,endoh4,10,index.html,readme2index,null,html,true,browser,click here first,html
2015,endoh4,20,prog.c,null,main,c,true,github,winning source,c
2015,endoh4,30,Makefile,null,null,makefile,true,github,how to compile,null
2015,endoh4,40,prog.alt.c,null,alt,c,true,github,alternative source,c
2015,endoh4,50,prog.orig.c,null,orig,c,true,github,original source,c
