# year,dir,file_path,inventory_order,OK_to_edit,display_as,display_via_github,entry_text
2014,sinon,2014_sinon.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2014,sinon,README.md,4000000000,true,markdown,true,markdown source for this web page
2014,sinon,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2014,sinon,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2014,sinon,.path,4000000000,false,path,true,directory path from top directory
2014,sinon,index.html,4294967295,false,html,false,this web page
2014,skeggs,prog.c,20,true,c,true,entry source
2014,skeggs,Makefile,30,true,makefile,true,entry Makefile
2014,skeggs,prog.orig.c,50,false,c,true,original source
2014,skeggs,2014_skeggs.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2014,skeggs,README.md,4000000000,true,markdown,true,markdown source for this web page
2014,skeggs,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2014,skeggs,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2014,skeggs,.path,4000000000,false,path,true,directory path from top directory
2014,skeggs,index.html,4294967295,false,html,false,this web page
2014,vik,prog.c,20,true,c,true,entry source
2014,vik,Makefile,30,true,makefile,true,entry Makefile
2014,vik,prog.alt.c,40,true,c,true,alternate code
2014,vik,prog.orig.c,50,false,c,true,original source
2014,vik,try.sh,100,true,shellscript,true,script to try entry
2014,vik,2014_vik.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2014,vik,README.md,4000000000,true,markdown,true,markdown source for this web page
2014,vik,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2014,vik,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2014,vik,.path,4000000000,false,path,true,directory path from top directory
2014,vik,index.html,4294967295,false,html,false,this web page
2014,wiedijk,prog.c,20,true,c,true,entry source
2014,wiedijk,Makefile,30,true,makefile,true,entry Makefile
2014,wiedijk,prog.orig.c,50,false,c,true,original source
2014,wiedijk,try.sh,100,true,shellscript,true,script to try entry
2014,wiedijk,2014_wiedijk.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2014,wiedijk,README.md,4000000000,true,markdown,true,markdown source for this web page
2014,wiedijk,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2014,wiedijk,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2014,wiedijk,.path,4000000000,false,path,true,directory path from top directory
2014,wiedijk,index.html,4294967295,false,html,false,this web page
2015,burton,prog.c,20,true,c,true,entry source
2015,burton,Makefile,30,true,makefile,true,entry Makefile
2015,burton,prog.alt.c,40,true,c,true,alternate code
2015,burton,prog.orig.c,50,false,c,true,original source
2015,burton,try.sh,100,true,shellscript,true,script to try entry
2015,burton,try.this.txt,100,true,text,false,try.sh input
2015,burton,calc.1,150,true,man,true,man page for integer expression calculator
2015,burton,road.to.obscurity.html,150,false,html,false,obfuscated calculator development notes
2015,burton,rule2.c,150,true,c,true,iocccsize reformatted to exactly 4096 octets
2015,burton,test32.out,150,true,text,true,test suite comparison data for 32-bit systems
2015,burton,test.in,150,true,text,true,test suite input data
2015,burton,test.out,150,true,text,true,test suite comparison data
2015,burton,spoilers.html,200,false,html,false,SPOILER WARNING
2015,burton,src.doc.txt,200,true,text,false,SPOILER WARNING hints about the source
2015,burton,2015_burton.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2015,burton,README.md,4000000000,true,markdown,true,markdown source for this web page
2015,burton,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2015,burton,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2015,burton,.path,4000000000,false,path,true,directory path from top directory
2015,burton,road.to.obscurity.md,4000000000,true,markdown,true,markdown source for road.to.obscurity.html
2015,burton,spoilers.md,4000000000,true,markdown,true,markdown source for spoilers.html
2015,burton,index.html,4294967295,false,html,false,this web page
2015,dogon,prog.c,20,true,c,true,entry source
2015,dogon,Makefile,30,true,makefile,true,entry Makefile
2015,dogon,prog.alt.c,40,true,c,true,alternate code
2015,dogon,prog.orig.c,50,false,c,true,original source
2015,dogon,2015_dogon.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2015,dogon,README.md,4000000000,true,markdown,true,markdown source for this web page
2015,dogon,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2015,dogon,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2015,dogon,.path,4000000000,false,path,true,directory path from top directory
2015,dogon,index.html,4294967295,false,html,false,this web page
2015,duble,prog.c,20,true,c,true,entry source
2015,duble,Makefile,30,true,makefile,true,entry Makefile
2015,duble,prog.alt.c,40,true,c,true,alternate code
2015,duble,prog.orig.c,50,false,c,true,original source
2015,duble,codes.txt,100,true,text,false,show how each character is drawn
2015,duble,lorem-ipsum.txt,100,true,text,false,sample input
2015,duble,try.sh,100,true,shellscript,true,script to try entry
2015,duble,2015_duble.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2015,duble,README.md,4000000000,true,markdown,true,markdown source for this web page
2015,duble,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2015,duble,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2015,duble,.path,4000000000,false,path,true,directory path from top directory
2015,duble,index.html,4294967295,false,html,false,this web page
2015,endoh1,prog.c,20,true,c,true,entry source
2015,endoh1,Makefile,30,true,makefile,true,entry Makefile
2015,endoh1,prog.orig.c,50,false,c,true,original source
2015,endoh1,center.txt,100,true,text,false,sample input
2015,endoh1,ioccc.txt,100,true,text,false,sample input
2015,endoh1,line.txt,100,true,text,false,sample input
2015,endoh1,2015_endoh1.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2015,endoh1,README.md,4000000000,true,markdown,true,markdown source for this web page
2015,endoh1,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2015,endoh1,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2015,endoh1,.path,4000000000,false,path,true,directory path from top directory
2015,endoh1,index.html,4294967295,false,html,false,this web page
2015,endoh2,prog.c,20,true,c,true,entry source
2015,endoh2,Makefile,30,true,makefile,true,entry Makefile
2015,endoh2,prog.orig.c,50,false,c,true,original source
2015,endoh2,try.sh,100,true,shellscript,true,script to try entry
2015,endoh2,2015_endoh2.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2015,endoh2,README.md,4000000000,true,markdown,true,markdown source for this web page
2015,endoh2,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2015,endoh2,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2015,endoh2,.path,4000000000,false,path,true,directory path from top directory
2015,endoh2,index.html,4294967295,false,html,false,this web page
2015,endoh3,prog.c,20,true,c,true,entry source
2015,endoh3,Makefile,30,true,makefile,true,entry Makefile
2015,endoh3,prog.orig.c,50,false,c,true,original source
2015,endoh3,try.sh,100,true,shellscript,true,script to try entry
2015,endoh3,ioccc.c,150,true,c,true,program as an array of shorts
2015,endoh3,mullender.c,150,true,c,true,copy of 1984/mullender.c
2015,endoh3,2015_endoh3.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2015,endoh3,README.md,4000000000,true,markdown,true,markdown source for this web page
2015,endoh3,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2015,endoh3,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2015,endoh3,.path,4000000000,false,path,true,directory path from top directory
2015,endoh3,index.html,4294967295,false,html,false,this web page
2015,endoh4,prog.c,20,true,c,true,entry source
2015,endoh4,Makefile,30,true,makefile,true,entry Makefile
2015,endoh4,prog.alt.c,40,true,c,true,alternate code
2015,endoh4,prog.orig.c,50,false,c,true,original source
2015,endoh4,try.sh,100,true,shellscript,true,script to try entry
2015,endoh4,2015_endoh4.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2015,endoh4,README.md,4000000000,true,markdown,true,markdown source for this web page
2015,endoh4,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2015,endoh4,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2015,endoh4,.path,4000000000,false,path,true,directory path from top directory
2015,endoh4,index.html,4294967295,false,html,false,this web page
2015,hou,prog.c,20,true,c,true,entry source
2015,hou,Makefile,30,true,makefile,true,entry Makefile
2015,hou,prog.orig.c,50,false,c,true,original source
2015,hou,try.sh,100,true,shellscript,true,script to try entry
2015,hou,rfc1321.txt,125,true,text,false,RFC 1321 - MD5 Message-Digest Algorithm
2015,hou,2015_hou.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2015,hou,README.md,4000000000,true,markdown,true,markdown source for this web page
2015,hou,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2015,hou,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2015,hou,large,4000000000,true,binary,false,large input data
2015,hou,.path,4000000000,false,path,true,directory path from top directory
2015,hou,index.html,4294967295,false,html,false,this web page
2015,howe,prog.c,20,true,c,true,entry source
2015,howe,Makefile,30,true,makefile,true,entry Makefile
2015,howe,prog.alt.c,40,true,c,true,alternate code
2015,howe,prog.orig.c,50,false,c,true,original source
2015,howe,avgtime.sh,100,true,shellscript,true,script to try entry
2015,howe,makeholes.c,100,true,c,true,add random holes to a file
2015,howe,prog-test.sh,100,true,shellscript,true,script to try entry
2015,howe,try.sh,100,true,shellscript,true,script to try entry
2015,howe,cc.1,159,true,man,true,gcc man page
2015,howe,spoiler/Makefile,200,true,makefile,true,SPOILER WARNING how to make the spoiler
2015,howe,spoiler/err.h,210,true,c,true,SPOILER WARNING
2015,howe,spoiler/prog.c,210,true,c,true,SPOILER WARNING
2015,howe,war-and-peace.txt,250,true,text,false,War and Peace translated to English
2015,howe,2015_howe.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2015,howe,README.md,4000000000,true,markdown,true,markdown source for this web page
2015,howe,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2015,howe,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2015,howe,.path,4000000000,false,path,true,directory path from top directory
2015,howe,index.html,4294967295,false,html,false,this web page
2015,mills1,prog.c,20,true,c,true,entry source
2015,mills1,Makefile,30,true,makefile,true,entry Makefile
2015,mills1,prog.orig.c,50,false,c,true,original source
2015,mills1,try.sh,100,true,shellscript,true,script to try entry
2015,mills1,2015_mills1.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2015,mills1,README.md,4000000000,true,markdown,true,markdown source for this web page
2015,mills1,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2015,mills1,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2015,mills1,.path,4000000000,false,path,true,directory path from top directory
2015,mills1,index.html,4294967295,false,html,false,this web page
2015,mills2,prog.c,20,true,c,true,entry source
2015,mills2,Makefile,30,true,makefile,true,entry Makefile
2015,mills2,prog.orig.c,50,false,c,true,original source
2015,mills2,try.sh,100,true,shellscript,true,script to try entry
2015,mills2,ioccc_guidelines.txt.Z,200,true,zip,false,compressed IOCCC 2015 guidelines
2015,mills2,ioccc_rules.txt.Z,200,true,zip,false,compressed IOCCC 2015 rules
2015,mills2,2015_mills2.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2015,mills2,README.md,4000000000,true,markdown,true,markdown source for this web page
2015,mills2,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2015,mills2,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2015,mills2,.path,4000000000,false,path,true,directory path from top directory
2015,mills2,index.html,4294967295,false,html,false,this web page
2015,muth,prog.c,20,true,c,true,entry source
2015,muth,Makefile,30,true,makefile,true,entry Makefile
2015,muth,prog.orig.c,50,false,c,true,original source
2015,muth,try.sh,100,true,shellscript,true,script to try entry
2015,muth,machine_beaver_4_2.h,200,true,c,true,cpp macros
2015,muth,machine_champ_2_4.h,200,true,c,true,cpp macros
2015,muth,machine_chaos_5_2.h,200,true,c,true,cpp macros
2015,muth,machine_cmplx_5_2.h,200,true,c,true,cpp macros
2015,muth,machine_count_5_2.h,200,true,c,true,cpp macros
2015,muth,machine_gcd.h,200,true,c,true,cpp macros
2015,muth,machine_great_3_2.h,200,true,c,true,cpp macros
2015,muth,machine_ioccc.h,200,true,c,true,cpp macros
2015,muth,machine_nop.h,200,true,c,true,cpp macros
2015,muth,machine_ru_2_4.h,200,true,c,true,cpp macros
2015,muth,machine_times2.h,200,true,c,true,cpp macros
2015,muth,tape_15_50.h,200,true,c,true,cpp macros
2015,muth,tape_77_55.h,200,true,c,true,cpp macros
2015,muth,tape_empty.h,200,true,c,true,cpp macros
2015,muth,tape_five.h,200,true,c,true,cpp macros
2015,muth,2015_muth.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2015,muth,README.md,4000000000,true,markdown,true,markdown source for this web page
2015,muth,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2015,muth,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2015,muth,.path,4000000000,false,path,true,directory path from top directory
2015,muth,index.html,4294967295,false,html,false,this web page
2015,schweikhardt,prog.c,20,true,c,true,entry source
2015,schweikhardt,Makefile,30,true,makefile,true,entry Makefile
2015,schweikhardt,prog.orig.c,50,false,c,true,original source
2015,schweikhardt,try.sh,100,true,shellscript,true,script to try entry
2015,schweikhardt,2015_schweikhardt.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2015,schweikhardt,README.md,4000000000,true,markdown,true,markdown source for this web page
2015,schweikhardt,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2015,schweikhardt,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2015,schweikhardt,.path,4000000000,false,path,true,directory path from top directory
2015,schweikhardt,index.html,4294967295,false,html,false,this web page
2015,yang,prog.c,20,true,c,true,entry source
2015,yang,Makefile,30,true,makefile,true,entry Makefile
2015,yang,prog.orig.c,50,false,c,true,original source
2015,yang,try.sh,100,true,shellscript,true,script to try entry
2015,yang,spoiler.html,200,true,html,false,SPOILER WARNING
2015,yang,2015_yang.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2015,yang,README.md,4000000000,true,markdown,true,markdown source for this web page
2015,yang,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2015,yang,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2015,yang,.path,4000000000,false,path,true,directory path from top directory
2015,yang,index.html,4294967295,false,html,false,this web page
2018,algmyr,prog.c,20,true,c,true,entry source
2018,algmyr,Makefile,30,true,makefile,true,entry Makefile
2018,algmyr,prog.orig.c,50,false,c,true,original source
2018,algmyr,try.sh,100,true,shellscript,true,script to try entry
2018,algmyr,spoiler.png,200,true,image,false,SPOILER WARNING
2018,algmyr,2018_algmyr.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2018,algmyr,README.md,4000000000,true,markdown,true,markdown source for this web page
2018,algmyr,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2018,algmyr,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2018,algmyr,.path,4000000000,false,path,true,directory path from top directory
2018,algmyr,index.html,4294967295,false,html,false,this web page
2018,anderson,prog.c,20,true,c,true,entry source
2018,anderson,Makefile,30,true,makefile,true,entry Makefile
2018,anderson,prog.alt.c,40,true,c,true,alternate code
2018,anderson,prog.orig.c,50,false,c,true,original source
2018,anderson,try.alt.sh,100,true,shellscript,true,script to try alternate code
2018,anderson,try.sh,100,true,shellscript,true,script to try entry
2018,anderson,2018_anderson.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2018,anderson,README.md,4000000000,true,markdown,true,markdown source for this web page
2018,anderson,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2018,anderson,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2018,anderson,.path,4000000000,false,path,true,directory path from top directory
2018,anderson,index.html,4294967295,false,html,false,this web page
2018,bellard,prog.c,20,true,c,true,entry source
2018,bellard,Makefile,30,true,makefile,true,entry Makefile
2018,bellard,prog.alt.c,40,true,c,true,alternate code
2018,bellard,prog.orig.c,50,false,c,true,original source
2018,bellard,Lenna.png,100,true,image,false,sample image data
2018,bellard,try.sh,100,true,shellscript,true,script to try entry
2018,bellard,2018_bellard.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2018,bellard,README.md,4000000000,true,markdown,true,markdown source for this web page
2018,bellard,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2018,bellard,fruits.bin,4000000000,true,binary,false,binary support file
2018,bellard,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2018,bellard,lena512.bin,4000000000,true,binary,false,binary support file
2018,bellard,.path,4000000000,false,path,true,directory path from top directory
2018,bellard,vintage_cars.bin,4000000000,true,binary,false,binary support file
2018,bellard,index.html,4294967295,false,html,false,this web page
2018,burton1,prog.c,20,true,c,true,entry source
2018,burton1,Makefile,30,true,makefile,true,entry Makefile
2018,burton1,prog.alt.c,40,true,c,true,alternate code
2018,burton1,prog.orig.c,50,false,c,true,original source
2018,burton1,scripthd.sh,100,true,shellscript,true,driver program - adds several nice-to-have features
2018,burton1,try.sh,100,true,shellscript,true,script to try entry
2018,burton1,2018_burton1.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2018,burton1,README.md,4000000000,true,markdown,true,markdown source for this web page
2018,burton1,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2018,burton1,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2018,burton1,.path,4000000000,false,path,true,directory path from top directory
2018,burton1,index.html,4294967295,false,html,false,this web page
2018,burton2,prog.c,20,true,c,true,entry source
2018,burton2,Makefile,30,true,makefile,true,entry Makefile
2018,burton2,prog.orig.c,50,false,c,true,original source
2018,burton2,discrepancies.html,100,false,html,false,field-by-field difference between iocccsize and ion
2018,burton2,freqcount.sh,100,true,shellscript,true,frequency count utility
2018,burton2,tac.1,100,true,man,true,tokenize and count man page
2018,burton2,tokcount.sh,100,true,shellscript,true,count the tokens produced by prog -t
2018,burton2,try.sh,100,true,shellscript,true,script to try entry
2018,burton2,fixed_iocccsize.c,120,true,c,true,iocccsize with patch applied
2018,burton2,iocccbug01.c,150,true,c,true,test cases demonstrating problems with iocccsize
2018,burton2,iocccbug02.c,150,true,c,true,test cases demonstrating problems with iocccsize
2018,burton2,iocccbug03.c,150,true,c,true,test cases demonstrating problems with iocccsize
2018,burton2,iocccbug04.c,150,true,c,true,test cases demonstrating problems with iocccsize
2018,burton2,iocccbug05.c,150,true,c,true,test cases demonstrating problems with iocccsize
2018,burton2,iocccbug06.c,150,true,c,true,test cases demonstrating problems with iocccsize
2018,burton2,ioccc.kw.freq,150,true,text,false,iocccsize keywords: sorted by 201x frequency
2018,burton2,ioc_without_quote,150,true,c,true,test suite data
2018,burton2,manpage.sh,150,true,shellscript,true,turns ASCII versions of man into real man pages
2018,burton2,mkkeywords.sh,150,true,shellscript,true,reads a file from variations produces string for prog.c
2018,burton2,results.k,150,true,text,false,results with -k
2018,burton2,tac.c,150,true,c,true,tokenize and count C-like languages
2018,burton2,test01.c,150,true,c,true,test case source code
2018,burton2,test02.c,150,true,c,true,test case source code
2018,burton2,test03.c,150,true,c,true,test case source code
2018,burton2,test04.c,150,true,c,true,test case source code
2018,burton2,test05.c,150,true,c,true,test case source code
2018,burton2,test06.c,150,true,c,true,test case source code
2018,burton2,test07.c,150,true,c,true,test case source code
2018,burton2,test08.c,150,true,c,true,test case source code
2018,burton2,test09.c,150,true,c,true,test case source code
2018,burton2,test10.c,150,true,c,true,test case source code
2018,burton2,test11.c,150,true,c,true,test case source code
2018,burton2,test12.c,150,true,c,true,test case source code
2018,burton2,test13.c,150,true,c,true,test case source code
2018,burton2,test14.c,150,true,c,true,test case source code
2018,burton2,tokenfix.sh,150,true,shellscript,true,short post-filter
2018,burton2,unob.sh,150,true,shellscript,true,refined version of de-obfuscator
2018,burton2,ansi,200,true,text,true,reserved words for a given C standard
2018,burton2,author-README.txt,200,true,text,false,author supplied README
2018,burton2,c++11,200,true,text,true,reserved words for a given C standard
2018,burton2,c11,200,true,text,true,reserved words for a given C standard
2018,burton2,c++14,200,true,text,true,reserved words for a given C standard
2018,burton2,c++98,200,true,text,true,reserved words for a given C standard
2018,burton2,c99,200,true,text,true,reserved words for a given C standard
2018,burton2,java8,200,true,text,true,reserved words for a Java v8
2018,burton2,kandr,200,true,text,true,reserved words for a given C standard
2018,burton2,kandr2,200,true,text,true,reserved words for a given C standard
2018,burton2,patch,200,true,patch,true,patch to fix iocccsize source
2018,burton2,results,200,true,text,true,results without -k
2018,burton2,runtest.sh,200,true,shellscript,true,test suite
2018,burton2,spotcheck.sh,200,true,shellscript,true,script to test a lot of files vs iocccsize
2018,burton2,v7unix,200,true,text,false,reserved words for a given C standard
2018,burton2,spotdiff.sh,250,true,shellscript,true,summarize the results of spotcheck
2018,burton2,src.doc.txt,300,true,text,false,SPOILER WARNING hints about the source
2018,burton2,2018_burton2.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2018,burton2,README.md,4000000000,true,markdown,true,markdown source for this web page
2018,burton2,discrepancies.md,4000000000,true,markdown,true,markdown source for discrepancies.html
2018,burton2,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2018,burton2,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2018,burton2,.path,4000000000,false,path,true,directory path from top directory
2018,burton2,index.html,4294967295,false,html,false,this web page
2018,ciura,prog.c,20,true,c,true,entry source
2018,ciura,Makefile,30,true,makefile,true,entry Makefile
2018,ciura,prog.alt.c,40,true,c,true,alternate code
2018,ciura,prog.orig.c,50,false,c,true,original source
2018,ciura,lexicon.pdf,100,true,pdf,false,How to squeeze a lexicon paper
2018,ciura,try.alt.sh,100,true,shellscript,true,script to try alternate code
2018,ciura,try.sh,100,true,shellscript,true,script to try entry
2018,ciura,2018_ciura.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2018,ciura,README.md,4000000000,true,markdown,true,markdown source for this web page
2018,ciura,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2018,ciura,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2018,ciura,.path,4000000000,false,path,true,directory path from top directory
2018,ciura,index.html,4294967295,false,html,false,this web page
2018,endoh1,prog.c,20,true,c,true,entry source
2018,endoh1,Makefile,30,true,makefile,true,entry Makefile
2018,endoh1,prog.orig.c,50,false,c,true,original source
2018,endoh1,golem.txt,100,true,text,false,input data
2018,endoh1,invisible.txt,100,true,text,false,input data
2018,endoh1,smily.txt,100,true,text,false,input data
2018,endoh1,try.sh,100,true,shellscript,true,script to try entry
2018,endoh1,2018_endoh1.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2018,endoh1,README.md,4000000000,true,markdown,true,markdown source for this web page
2018,endoh1,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2018,endoh1,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2018,endoh1,.path,4000000000,false,path,true,directory path from top directory
2018,endoh1,index.html,4294967295,false,html,false,this web page
2018,endoh2,prog.c,20,true,c,true,entry source
2018,endoh2,Makefile,30,true,makefile,true,entry Makefile
2018,endoh2,prog.orig.c,50,false,c,true,original source
2018,endoh2,run.sh,100,true,shellscript,true,script to try entry
2018,endoh2,try.sh,100,true,shellscript,true,script to try entry
2018,endoh2,python3.sh,150,true,shellscript,true,python3 rule script
2018,endoh2,python.sh,150,true,shellscript,true,python rule script
2018,endoh2,2018_endoh2.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2018,endoh2,README.md,4000000000,true,markdown,true,markdown source for this web page
2018,endoh2,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2018,endoh2,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2018,endoh2,.path,4000000000,false,path,true,directory path from top directory
2018,endoh2,index.html,4294967295,false,html,false,this web page
2018,ferguson,prog.c,20,true,c,true,entry source
2018,ferguson,Makefile,30,true,makefile,true,entry Makefile
2018,ferguson,prog.alt.c,40,true,c,true,alternate code
2018,ferguson,prog.orig.c,50,false,c,true,original source
2018,ferguson,FILES.html,100,false,html,false,list of files in this entry
2018,ferguson,FILES.md,100,true,text,true,markdown source for FILES.html
2018,ferguson,id.alt.sh,100,true,shellscript,true,script to try entry
2018,ferguson,id.sh,100,true,shellscript,true,script to try entry
2018,ferguson,monkey-words.alt.sh,100,true,shellscript,true,script to try entry
2018,ferguson,monkey-words.sh,100,true,shellscript,true,script to try entry
2018,ferguson,rpm.html,100,false,html,false,about forming the rpm
2018,ferguson,test.sh,100,true,shellscript,true,run the test suite
2018,ferguson,try.alt.sh,100,true,shellscript,true,script to try alternate code
2018,ferguson,try.sh,100,true,shellscript,true,script to try entry
2018,ferguson,weasel.1,150,true,man,true,weasel program man page
2018,ferguson,weasel.spec,150,true,spec,true,RPM spec file
2018,ferguson,2018_ferguson.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2018,ferguson,README.md,4000000000,true,markdown,true,markdown source for this web page
2018,ferguson,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2018,ferguson,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2018,ferguson,hint.css,4000000000,true,css,true,CSS for hint page
2018,ferguson,.path,4000000000,false,path,true,directory path from top directory
2018,ferguson,rpm.md,4000000000,true,markdown,true,markdown source for rpm.html
2018,ferguson,test-strings.txt,4000000000,true,text,false,test.sh support file
2018,ferguson,index.html,4294967295,false,html,false,this web page
2018,giles,prog.c,20,true,c,true,entry source
2018,giles,Makefile,30,true,makefile,true,entry Makefile
2018,giles,prog.orig.c,50,false,c,true,original source
2018,giles,ioccc.txt,100,true,text,false,sample input
2018,giles,sand.alt.txt,100,true,text,false,sample input
2018,giles,sand.txt,100,true,text,false,sample input
2018,giles,2018_giles.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2018,giles,README.md,4000000000,true,markdown,true,markdown source for this web page
2018,giles,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2018,giles,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2018,giles,.path,4000000000,false,path,true,directory path from top directory
2018,giles,index.html,4294967295,false,html,false,this web page
2018,hou,prog.c,20,true,c,true,entry source
2018,hou,Makefile,30,true,makefile,true,entry Makefile
2018,hou,prog.orig.c,50,false,c,true,original source
2018,hou,input.json,100,true,json,true,sample JSON data
2018,hou,try.sh,100,true,shellscript,true,script to try entry
2018,hou,2018_hou.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2018,hou,README.md,4000000000,true,markdown,true,markdown source for this web page
2018,hou,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2018,hou,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2018,hou,.path,4000000000,false,path,true,directory path from top directory
2018,hou,index.html,4294967295,false,html,false,this web page
2018,mills,prog.c,20,true,c,true,entry source
2018,mills,Makefile,30,true,makefile,true,entry Makefile
2018,mills,prog.orig.c,50,false,c,true,original source
2018,mills,2018_mills.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2018,mills,README.md,4000000000,true,markdown,true,markdown source for this web page
2018,mills,boot.dat,4000000000,true,binary,false,binary support file
2018,mills,bsd.img.bz2,4000000000,true,bzip2,false,bz2 compressed BSD disk image
2018,mills,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2018,mills,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2018,mills,.path,4000000000,false,path,true,directory path from top directory
2018,mills,v0.image.fs,4000000000,true,binary,false,filesystem image
2018,mills,v6.tape.gz,4000000000,true,gzip,false,compressed filesystem image
2018,mills,index.html,4294967295,false,html,false,this web page
2018,poikola,prog.c,20,true,c,true,entry source
2018,poikola,Makefile,30,true,makefile,true,entry Makefile
2018,poikola,prog.orig.c,50,false,c,true,original source
2018,poikola,try.sh,100,true,shellscript,true,script to try entry
2018,poikola,poikola.tex,150,true,tex,true,supplied documentation
